,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
5253,478.0,휴림,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.3831856
3824,348.0,제주올레19코스,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.3746018
2401,219.0,신촌포구,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,1.3668578
1733,158.0,서귀포자연휴양림매표소,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.3574879
4144,377.0,족은노꼬메오름,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.3538023
4127,376.0,조천항,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,1.3435929
1667,152.0,새섬,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.3401284
4342,395.0,차귀도유람선,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.3352855
4422,403.0,청아투명카약,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.3334802
3846,350.0,제주올레21코스,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.3297683
1964,179.0,성산포수협활어위판센터,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,1.3243271
4428,403.0,청아투명카약,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.3189832
3835,349.0,제주올레1코스,2,29,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.3087468
1904,174.0,성김대건신부표착기념관,9,100,2022-09-08,23.791666666666668,26,22,20,4,2022-09-08 00:00:00,September,3,fall,,,1.2828766
3253,296.0,이호랜드방사제등대,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.2824316
2140,195.0,송당무끈모루,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,1.2473153
1695,155.0,샤이니숲길,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.2446287
2569,234.0,안덕산방도서관,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.242823
1217,111.0,백록담,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.2337468
3767,343.0,제주올레15-A코스,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.1934698
3802,346.0,제주올레17코스,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.1874032
3758,342.0,제주올레14코스,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.1764808
3780,344.0,제주올레15-B코스,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.1679443
2019,184.0,세계술박물관,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,1.161444
3814,347.0,제주올레18코스,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.1519654
3466,316.0,제주동백수목원,0,1,2022-09-08,23.95833333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.1413808
5019,457.0,함덕잠수함,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,1.1205065
3771,343.0,제주올레15-A코스,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.115099
4126,376.0,조천항,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.0895624
5142,468.0,화순곶자왈,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.0633165
3476,317.0,제주라프,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.0543977
1702,155.0,샤이니숲길,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.0540676
3427,312.0,제주다원녹차미로공원,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.050942
4972,453.0,한림수협위판장,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.0443184
3842,350.0,제주올레21코스,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,1.0291301
954,87.0,두산봉,2,30,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.0113857
3011,274.0,용천동굴,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.9976793
5146,468.0,화순곶자왈,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,0.9849458
3789,345.0,제주올레16코스,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,0.97854245
3899,355.0,제주올레9코스,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,0.9670869
4111,374.0,조천만세동산,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.9607328
1603,146.0,삼양해안도로,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.94375956
3841,350.0,제주올레21코스,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,0.94219375
4015,366.0,제주항,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.9345938
4716,429.0,표선세화해안도로,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.9331006
5154,469.0,화순곶자왈생태탐방숲길,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.9257035
3793,345.0,제주올레16코스,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,0.9001719
3769,343.0,제주올레15-A코스,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,0.8952657
66,7.0,가문동포구,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.8935425
4439,404.0,청초밭영농조합법인,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.88966024
3903,355.0,제주올레9코스,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,0.88871706
3990,363.0,제주종합어시장,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.8812187
668,61.0,놀라운트릭아이미술관,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.8764689
2879,262.0,왕따나무,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.87244415
396,37.0,귀덕해안도로,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.8691044
2657,242.0,어승생승마장,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.86097556
1548,141.0,산양큰엉곶,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.84348994
2849,260.0,와흘메밀마을 체험힐링센터,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.84067506
1947,178.0,성산포JC공원,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.8348077
3748,341.0,제주올레14-1코스,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.82827044
1537,140.0,산양곶자왈,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.77954674
5144,468.0,화순곶자왈,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,0.76511186
2107,192.0,소정방폭포,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.7375515
4884,445.0,한라산둘레길천아숲길,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.7293468
985,90.0,라플라이,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.7083193
4554,415.0,태웃개,0,0,2022-09-07,22.8,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.70055
4978,453.0,한림수협위판장,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.68402106
3791,345.0,제주올레16코스,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,0.6803382
1997,182.0,성읍랜드,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.6599715
3663,334.0,제주승마장,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.632842
402,37.0,귀덕해안도로,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.6025005
4133,376.0,조천항,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.59356755
2904,265.0,용담공원,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.5728077
528,49.0,김녕포구,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.56617445
948,87.0,두산봉,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,0.56358564
3575,326.0,제주바다체험장,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.5620301
2486,227.0,아라리오뮤지엄제주탑동,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.5613182
3818,348.0,제주올레19코스,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,0.5535453
2692,245.0,어음리억새군락지,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.55254346
2822,257.0,오저여,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.55245596
4477,408.0,카멜리아힐동백축제,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.5418212
3901,355.0,제주올레9코스,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,0.5291339
734,67.0,답다니탑망대,2,30,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.46197805
1034,95.0,마라도행유람선터미널,1,11,2022-09-07,22.6,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.45664558
1150,105.0,미로공원,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.4158447
3696,337.0,제주아트센터,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.41566446
2398,219.0,신촌포구,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.3910183
5082,463.0,협재포구,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.39009193
1925,176.0,성산유채꽃밭,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.38205078
3830,349.0,제주올레1코스,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,0.36739248
5242,477.0,황우지해안열두굴,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.36622667
3581,326.0,제주바다체험장,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.3437974
3641,332.0,제주센트럴파크,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.32849723
4593,418.0,토끼섬,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.32684773
5176,471.0,화순용천수담수풀장,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.31951696
3993,364.0,제주카약올레,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.28309017
182,17.0,거슨세미오름,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.25096497
2866,261.0,왈종미술관,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.2461814
3825,348.0,제주올레19코스,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.23699945
930,85.0,동백포레스트,0,6,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.23105216
407,38.0,귤밭76번지,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.2253932
3847,350.0,제주올레21코스,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.19216734
462,43.0,금능해안도로,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.19147682
2750,251.0,연대포구,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,0.18803328
4128,376.0,조천항,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,0.18000942
3836,349.0,제주올레1코스,2,30,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.17114967
3759,342.0,제주올레14코스,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.12278211
4587,418.0,토끼섬,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.11266912
1218,111.0,백록담,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.096143164
2844,259.0,옷귀마테마타운,0,6,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.05739913
1062,97.0,만장굴매표소,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.05644641
3803,346.0,제주올레17코스,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.049800314
2778,253.0,영락리방파제,1,17,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,0.038086243
3781,344.0,제주올레15-B코스,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,0.030339723
2206,201.0,쇠와꽃승마장,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,0.029326683
440,41.0,금능석물원,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,0.005948013
3394,309.0,제주4.3평화기념관,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.01601589
3592,327.0,제주별빛누리공원,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.060658574
418,39.0,그대나의뮤즈 클림트to마티스,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.085458055
2712,247.0,엉덩물계곡,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.1045533
5192,473.0,화순해안도로,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.12767014
946,87.0,두산봉,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.16696592
2855,260.0,와흘메밀마을 체험힐링센터,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.18827021
5016,457.0,함덕잠수함,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.18932757
1595,146.0,삼양해안도로,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.2003493
3850,351.0,제주올레5코스,0,0,2022-09-07,22.8,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.20365012
5022,457.0,함덕잠수함,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.2116848
4004,365.0,제주커피박물관바움,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.21911076
237,22.0,고근산,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.2222687
3770,343.0,제주올레15-A코스,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,-0.24233697
2514,229.0,아리온승마장,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.31833616
1469,134.0,산방굴사,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.32045415
4136,377.0,족은노꼬메오름,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.338923
3339,304.0,정물오름,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.35005635
3003,274.0,용천동굴,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.35811442
3828,349.0,제주올레1코스,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.36315697
5145,468.0,화순곶자왈,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,-0.37248945
3792,345.0,제주올레16코스,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,-0.373361
5066,461.0,해맞이해안로,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.39207667
3355,306.0,제라진오프로드제주캠프,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.40440616
2481,226.0,아날로그감귤밭,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.4102118
3245,296.0,이호랜드방사제등대,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.41030067
5011,456.0,함덕오일시장,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.43457797
3902,355.0,제주올레9코스,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,-0.4687174
2052,187.0,세리월드카트레이싱,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.4765541
3470,316.0,제주동백수목원,0,5,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,-0.48858392
732,67.0,답다니탑망대,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.49579638
728,67.0,답다니탑망대,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,-0.5002033
2756,251.0,연대포구,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.5085608
3300,301.0,저지문화예술인마을,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.50863075
1513,138.0,산방산유채꽃밭,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.5311913
3474,316.0,제주동백수목원,0,9,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,-0.53229934
468,43.0,금능해안도로,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.54262835
2404,219.0,신촌포구,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.5467027
160,15.0,거문오름,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.54831
4334,395.0,차귀도유람선,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.5662949
2789,254.0,영주산,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.6013976
5170,471.0,화순용천수담수풀장,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.6095815
2871,262.0,왕따나무,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.7000695
666,61.0,놀라운트릭아이미술관,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.7223322
204,19.0,걸매생태공원,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.73377186
1529,140.0,산양곶자왈,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.73502696
72,7.0,가문동포구,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.75140154
3472,316.0,제주동백수목원,0,7,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,-0.7867843
3806,347.0,제주올레18코스,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.7879647
4125,376.0,조천항,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.79496914
2316,211.0,쉬리의언덕,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.79818964
3982,363.0,제주종합어시장,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.8115121
3009,274.0,용천동굴,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.8594366
1040,95.0,마라도행유람선터미널,1,17,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.86425626
1909,174.0,성김대건신부표착기념관,9,105,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.91050416
941,86.0,동일리포구,1,17,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.91442525
1876,171.0,선운정사,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.91573966
699,64.0,다이노대발이파크,0,6,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.92367405
2547,232.0,아프리카박물관,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-0.93065083
1694,155.0,샤이니숲길,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-0.94410187
3361,306.0,제라진오프로드제주캠프,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.0082191
473,44.0,금산공원,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-1.0805953
1931,176.0,성산유채꽃밭,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.0840622
3482,317.0,제주라프,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.1113077
3702,337.0,제주아트센터,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.1226877
3757,342.0,제주올레14코스,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.1362717
3751,342.0,제주올레14코스,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,-1.1510623
4340,395.0,차귀도유람선,9,105,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.1723338
1953,178.0,성산포JC공원,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.2080293
4714,429.0,표선세화해안도로,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.2124803
1903,174.0,성김대건신부표착기념관,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-1.2147897
726,67.0,답다니탑망대,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,-1.2307553
3251,296.0,이호랜드방사제등대,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,-1.2608564
