title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
도두동무지개해안도로,11,73.0,2022-09-12,25.5,27,24,40,4,134.75818
도두동무지개해안도로,11,73.0,2022-09-10,24.08333333333333,26,23,30,4,134.64244
에코랜드테마파크,8,250.0,2022-09-14,26.0,28,24,40,4,134.54106
에코랜드테마파크,8,250.0,2022-09-15,26.0,28,24,40,4,133.40346
도두동무지개해안도로,11,73.0,2022-09-08,24.5,27,22,20,4,133.22208
빛의벙커,2,126.0,2022-09-15,26.0,28,24,40,4,132.8357
성산항,2,181.0,2022-09-12,25.0,27,23,40,4,132.30107
도두동무지개해안도로,11,73.0,2022-09-14,26.0,28,24,40,4,131.92253
빛의벙커,2,126.0,2022-09-08,24.33333333333333,26,23,20,4,131.67996
빛의벙커,2,126.0,2022-09-14,26.0,28,24,40,4,131.36035
사계해수욕장,3,129.0,2022-09-10,24.83333333333333,28,22,30,4,131.1913
도두동무지개해안도로,11,73.0,2022-09-15,26.0,28,24,40,4,130.7849
사계해수욕장,3,129.0,2022-09-08,24.58333333333333,28,21,20,4,129.4672
만장굴,6,96.0,2022-09-11,25.0,27,23,40,4,129.45837
빛의벙커,2,126.0,2022-09-07,23.4,24,23,0,4,129.43044
사계해수욕장,3,129.0,2022-09-17,26.0,29,23,40,4,128.9747
새별오름,7,149.0,2022-09-13,25.5,27,24,80,4,128.48352
성산항,2,181.0,2022-09-08,24.33333333333333,26,23,20,4,128.36003
월정리해변,6,283.0,2022-09-10,24.125,25,23,30,4,127.79498
만장굴,6,96.0,2022-09-14,26.0,28,24,40,4,127.720764
광치기해변,2,30.0,2022-09-11,25.0,27,23,40,4,127.422554
표선해수욕장,4,430.0,2022-09-13,25.0,27,23,80,4,127.40977
빛의벙커,2,126.0,2022-09-13,25.0,27,23,80,4,126.934
만장굴,6,96.0,2022-09-15,26.0,28,24,40,4,126.58316
비밀의숲,6,121.0,2022-09-08,23.5,26,21,20,4,126.555
사계해수욕장,3,129.0,2022-09-16,26.0,28,24,40,4,126.0968
광치기해변,2,30.0,2022-09-08,24.33333333333333,26,23,20,4,125.8737
사계해수욕장,3,129.0,2022-09-11,25.0,27,23,40,4,125.860954
도두동무지개해안도로,11,73.0,2022-09-09,24.25,26,22,20,4,125.65846
도두동무지개해안도로,11,73.0,2022-09-16,26.0,28,24,40,4,124.53225
성산포종합여객터미널,2,180.0,2022-09-09,24.33333333333333,25,23,30,4,124.446526
제주민속오일시장,11,322.0,2022-09-13,25.5,27,24,80,4,123.99095
성산항,2,181.0,2022-09-07,23.4,24,23,0,4,123.91425
광치기해변,2,30.0,2022-09-17,25.5,28,23,40,4,123.82777
윈드1947카트테마파크,5,288.0,2022-09-17,26.0,29,23,40,4,123.617516
사계해수욕장,3,129.0,2022-09-14,26.0,28,24,40,4,123.167725
천제연폭포,5,399.0,2022-09-12,25.5,27,24,40,4,122.2817
윈드1947카트테마파크,5,288.0,2022-09-07,25.0,26,24,0,4,121.23855
광치기해변,2,30.0,2022-09-16,25.0,27,23,40,4,121.0687
광치기해변,2,30.0,2022-09-07,23.4,24,23,0,4,120.896614
제주항공우주박물관,3,367.0,2022-09-10,24.83333333333333,28,22,30,4,120.88801
노형수퍼마켙,11,58.0,2022-09-10,24.08333333333333,26,23,30,4,120.73832
광치기해변,2,30.0,2022-09-12,25.0,27,23,40,4,120.67773
용머리해안,3,270.0,2022-09-13,25.5,27,24,80,4,120.173386
제주신화월드,3,335.0,2022-09-10,24.83333333333333,28,22,30,4,119.69378
제주신화월드,3,335.0,2022-09-17,26.0,29,23,40,4,119.69378
만장굴,6,96.0,2022-09-16,25.0,27,23,40,4,119.68379
사계해수욕장,3,129.0,2022-09-15,26.0,28,24,40,4,119.57351
제주신화월드,3,335.0,2022-09-11,25.0,27,23,40,4,119.50315
만장굴,6,96.0,2022-09-12,25.0,27,23,40,4,119.292816
광치기해변,2,30.0,2022-09-15,26.0,28,24,40,4,119.241936
제주신화월드,3,335.0,2022-09-09,24.291666666666668,28,21,20,4,118.863144
제주항공우주박물관,3,367.0,2022-09-08,24.58333333333333,28,21,20,4,118.750244
천제연폭포,5,399.0,2022-09-09,25.041666666666668,28,23,20,4,118.645035
제주신화월드,3,335.0,2022-09-16,26.0,28,24,40,4,118.474365
세화해수욕장,6,189.0,2022-09-17,25.5,28,23,40,4,118.41891
천제연폭포,5,399.0,2022-09-16,26.0,28,24,40,4,117.93336
천제연폭포,5,399.0,2022-09-14,26.0,28,24,40,4,117.71352
광치기해변,2,30.0,2022-09-14,26.0,28,24,40,4,117.6873
천제연폭포,5,399.0,2022-09-07,25.0,26,24,0,4,117.59027
성산항,2,181.0,2022-09-14,26.0,28,24,40,4,117.49255
천제연폭포,5,399.0,2022-09-10,25.416666666666668,27,24,30,4,117.25337
천제연폭포,5,399.0,2022-09-13,25.5,27,24,80,4,116.64095
천제연폭포,5,399.0,2022-09-11,25.0,27,23,40,4,116.62221
윈드1947카트테마파크,5,288.0,2022-09-11,25.0,27,23,40,4,116.53873
사계해수욕장,3,129.0,2022-09-12,25.5,27,24,40,4,115.99613
성산항,2,181.0,2022-09-17,25.5,28,23,40,4,115.61758
제주신화월드,3,335.0,2022-09-08,24.58333333333333,28,21,20,4,115.48344
성산항,2,181.0,2022-09-15,26.0,28,24,40,4,115.302025
성산항,2,181.0,2022-09-13,25.0,27,23,80,4,115.245575
윈드1947카트테마파크,5,288.0,2022-09-10,25.416666666666668,27,24,30,4,114.90224
세화해수욕장,6,189.0,2022-09-11,25.0,27,23,40,4,114.77292
윈드1947카트테마파크,5,288.0,2022-09-08,25.541666666666668,29,22,20,4,114.577324
만장굴,6,96.0,2022-09-13,25.0,27,23,80,4,114.121414
광치기해변,2,30.0,2022-09-10,25.0,26,24,30,4,113.540565
카멜리아힐,3,407.0,2022-09-11,25.0,27,23,40,4,113.40979
제주항공우주박물관,3,367.0,2022-09-09,24.291666666666668,28,21,20,4,112.80278
제주신화월드,3,335.0,2022-09-12,25.5,27,24,40,4,112.61294
제주신화월드,3,335.0,2022-09-15,26.0,28,24,40,4,112.54941
천제연폭포,5,399.0,2022-09-08,25.541666666666668,29,22,20,4,112.36181
만장굴,6,96.0,2022-09-10,24.125,25,23,30,4,112.360725
광치기해변,2,30.0,2022-09-13,25.0,27,23,80,4,111.81755
뽀로로&타요테마파크제주,3,127.0,2022-09-09,24.291666666666668,28,21,20,4,111.72203
세화해수욕장,6,189.0,2022-09-08,23.5,26,21,20,4,111.53461
제주항공우주박물관,3,367.0,2022-09-12,25.5,27,24,40,4,111.160095
제주신화월드,3,335.0,2022-09-14,26.0,28,24,40,4,110.95521
제주절물자연휴양림,11,359.0,2022-09-11,25.0,27,23,40,4,110.94122
윈드1947카트테마파크,5,288.0,2022-09-12,25.5,27,24,40,4,110.78885
뽀로로&타요테마파크제주,3,127.0,2022-09-12,25.5,27,24,40,4,110.727516
비밀의숲,6,121.0,2022-09-17,25.5,28,23,40,4,110.66016
제주신화월드,3,335.0,2022-09-07,22.8,23,22,0,4,110.62953
뽀로로&타요테마파크제주,3,127.0,2022-09-08,24.58333333333333,28,21,20,4,110.59196
세화해수욕장,6,189.0,2022-09-12,25.0,27,23,40,4,110.4978
에코랜드테마파크,8,250.0,2022-09-10,23.25,24,22,30,4,110.48026
노형수퍼마켙,11,58.0,2022-09-07,23.4,24,23,0,4,110.231316
천제연폭포,5,399.0,2022-09-15,26.0,28,24,40,4,110.07867
뽀로로&타요테마파크제주,3,127.0,2022-09-16,26.0,28,24,40,4,110.07092
뽀로로&타요테마파크제주,3,127.0,2022-09-14,26.0,28,24,40,4,109.85108
세화해수욕장,6,189.0,2022-09-16,25.0,27,23,40,4,109.53794
비밀의숲,6,121.0,2022-09-07,22.0,22,22,0,4,109.50266
뽀로로&타요테마파크제주,3,127.0,2022-09-07,22.8,23,22,0,4,109.28699
뽀로로&타요테마파크제주,3,127.0,2022-09-15,26.0,28,24,40,4,108.71349
카멜리아힐,3,407.0,2022-09-10,24.83333333333333,28,22,30,4,108.472595
카멜리아힐,3,407.0,2022-09-17,26.0,29,23,40,4,108.472595
제주항공우주박물관,3,367.0,2022-09-13,25.5,27,24,80,4,108.46405
천제연폭포,5,399.0,2022-09-17,26.0,29,23,40,4,108.39969
윈드1947카트테마파크,5,288.0,2022-09-16,26.0,28,24,40,4,108.37091
윈드1947카트테마파크,5,288.0,2022-09-14,26.0,28,24,40,4,108.15107
도두동무지개해안도로,11,73.0,2022-09-13,25.5,27,24,80,4,107.95606
사계해수욕장,3,129.0,2022-09-07,22.8,23,22,0,4,107.92556
비밀의숲,6,121.0,2022-09-09,23.416666666666668,25,21,30,4,107.85491
제주절물자연휴양림,11,359.0,2022-09-08,24.5,27,22,20,4,107.81657
비밀의숲,6,121.0,2022-09-11,25.0,27,23,40,4,107.7735
카멜리아힐,3,407.0,2022-09-09,24.291666666666668,28,21,20,4,107.7274
성산항,2,181.0,2022-09-10,25.0,26,24,30,4,107.63495
제주항공우주박물관,3,367.0,2022-09-17,26.0,29,23,40,4,107.5745
표선해수욕장,4,430.0,2022-09-07,22.4,23,22,0,4,107.316284
윈드1947카트테마파크,5,288.0,2022-09-15,26.0,28,24,40,4,107.01349
에코랜드테마파크,8,250.0,2022-09-07,22.2,23,22,0,4,106.55059
성산항,2,181.0,2022-09-09,24.33333333333333,25,23,30,4,106.53675
산굼부리,8,133.0,2022-09-11,25.0,27,23,40,4,106.40782
비밀의숲,6,121.0,2022-09-16,25.0,27,23,40,4,106.20831
제주절물자연휴양림,11,359.0,2022-09-09,24.25,26,22,20,4,106.15305
비밀의숲,6,121.0,2022-09-12,25.0,27,23,40,4,105.81734
카멜리아힐,3,407.0,2022-09-08,24.58333333333333,28,21,20,4,105.81327
제주민속오일시장,11,322.0,2022-09-07,23.4,24,23,0,4,105.76939
비밀의숲,6,121.0,2022-09-14,26.0,28,24,40,4,105.74316
비밀의숲,6,121.0,2022-09-15,26.0,28,24,40,4,105.71912
도두동무지개해안도로,11,73.0,2022-09-07,23.4,24,23,0,4,105.56596
세화해수욕장,6,189.0,2022-09-14,26.0,28,24,40,4,105.55246
윈드1947카트테마파크,5,288.0,2022-09-13,25.5,27,24,80,4,105.173615
카멜리아힐,3,407.0,2022-09-12,25.5,27,24,40,4,104.967354
카멜리아힐,3,407.0,2022-09-16,26.0,28,24,40,4,104.888985
카멜리아힐,3,407.0,2022-09-14,26.0,28,24,40,4,104.66914
만장굴,6,96.0,2022-09-08,23.5,26,21,20,4,104.36148
뽀로로&타요테마파크제주,3,127.0,2022-09-11,25.0,27,23,40,4,104.11201
세화해수욕장,6,189.0,2022-09-15,26.0,28,24,40,4,103.964775
노형수퍼마켙,11,58.0,2022-09-17,26.0,29,23,40,4,103.94257
뽀로로&타요테마파크제주,3,127.0,2022-09-17,26.0,29,23,40,4,103.290184
뽀로로&타요테마파크제주,3,127.0,2022-09-10,24.83333333333333,28,22,30,4,103.290184
노형수퍼마켙,11,58.0,2022-09-09,24.25,26,22,20,4,102.92986
카멜리아힐,3,407.0,2022-09-15,26.0,28,24,40,4,102.7475
뽀로로&타요테마파크제주,3,127.0,2022-09-13,25.5,27,24,80,4,102.59878
세화해수욕장,6,189.0,2022-09-13,25.0,27,23,80,4,102.28819
만장굴,6,96.0,2022-09-09,23.416666666666668,25,21,30,4,102.045715
제주항공우주박물관,3,367.0,2022-09-16,26.0,28,24,40,4,101.54074
윈드1947카트테마파크,5,288.0,2022-09-09,25.041666666666668,28,23,20,4,101.536896
제주항공우주박물관,3,367.0,2022-09-14,26.0,28,24,40,4,101.3209
에코랜드테마파크,8,250.0,2022-09-13,25.5,27,24,80,4,101.15589
제주절물자연휴양림,11,359.0,2022-09-10,24.08333333333333,26,23,30,4,100.70722
제주항공우주박물관,3,367.0,2022-09-15,26.0,28,24,40,4,100.18332
광치기해변,2,30.0,2022-09-09,24.33333333333333,25,23,30,4,100.12125
카멜리아힐,3,407.0,2022-09-13,25.5,27,24,80,4,99.703186
송악산둘레길,1,197.0,2022-09-09,24.041666666666668,28,21,20,4,98.21223
제주절물자연휴양림,11,359.0,2022-09-12,25.5,27,24,40,4,98.168236
송악산둘레길,1,197.0,2022-09-10,24.625,28,21,30,4,97.79018
황우지해안,5,476.0,2022-09-17,26.0,29,23,40,4,97.12032
노형수퍼마켙,11,58.0,2022-09-11,25.0,27,23,40,4,97.00061
만장굴,6,96.0,2022-09-07,22.0,22,22,0,4,96.71085
제주신화월드,3,335.0,2022-09-13,25.5,27,24,80,4,96.70905
송악산둘레길,1,197.0,2022-09-08,24.33333333333333,28,21,20,4,96.02124
제주절물자연휴양림,11,359.0,2022-09-17,26.0,29,23,40,4,95.66955
산굼부리,8,133.0,2022-09-17,26.0,29,23,40,4,95.57034
산굼부리,8,133.0,2022-09-12,25.5,27,24,40,4,94.8638
산굼부리,8,133.0,2022-09-16,26.0,28,24,40,4,94.78543
산굼부리,8,133.0,2022-09-14,26.0,28,24,40,4,94.56559
판포포구,9,422.0,2022-09-16,25.0,27,23,40,4,94.35656
제주민속오일시장,11,322.0,2022-09-12,25.5,27,24,40,4,94.08986
산굼부리,8,133.0,2022-09-15,26.0,28,24,40,4,93.42801
노형수퍼마켙,11,58.0,2022-09-12,25.5,27,24,40,4,93.251785
노형수퍼마켙,11,58.0,2022-09-16,26.0,28,24,40,4,93.173416
세화해수욕장,6,189.0,2022-09-09,23.416666666666668,25,21,30,4,93.06659
한담해안산책로,7,441.0,2022-09-17,26.0,29,23,40,4,92.98056
노형수퍼마켙,11,58.0,2022-09-14,26.0,28,24,40,4,92.953575
논짓물,5,60.0,2022-09-17,26.0,29,23,40,4,92.81531
비밀의숲,6,121.0,2022-09-10,24.125,25,23,30,4,92.64395
삼양해수욕장,11,145.0,2022-09-11,25.0,27,23,40,4,92.0623
노형수퍼마켙,11,58.0,2022-09-15,26.0,28,24,40,4,91.815994
제주항공우주박물관,3,367.0,2022-09-07,22.8,23,22,0,4,91.75281
판포포구,9,422.0,2022-09-11,25.5,28,23,40,4,91.47408
한담해안산책로,7,441.0,2022-09-11,25.0,27,23,40,4,91.36274
판포포구,9,422.0,2022-09-17,25.5,28,23,40,4,91.23051
모슬포항,1,101.0,2022-09-10,24.625,28,21,30,4,91.06743
제주절물자연휴양림,11,359.0,2022-09-07,23.4,24,23,0,4,90.41488
사계해수욕장,3,129.0,2022-09-13,25.5,27,24,80,4,90.41138
우도도항선선착장,2,275.0,2022-09-08,24.33333333333333,26,23,20,4,90.20048
제주민속오일시장,11,322.0,2022-09-10,24.08333333333333,26,23,30,4,89.99422
제주절물자연휴양림,11,359.0,2022-09-14,26.0,28,24,40,4,89.5548
삼양해수욕장,11,145.0,2022-09-08,24.5,27,22,20,4,89.49932
제주민속오일시장,11,322.0,2022-09-09,24.25,26,22,20,4,89.471535
판포포구,9,422.0,2022-09-10,24.041666666666668,26,22,30,4,89.432396
제주민속오일시장,11,322.0,2022-09-08,24.5,27,22,20,4,89.42501
삼양해수욕장,11,145.0,2022-09-17,26.0,29,23,40,4,88.922386
제주민속오일시장,11,322.0,2022-09-14,26.0,28,24,40,4,88.56815
삼양해수욕장,11,145.0,2022-09-12,25.5,27,24,40,4,88.31347
산굼부리,8,133.0,2022-09-13,25.5,27,24,80,4,88.075195
제주절물자연휴양림,11,359.0,2022-09-16,26.0,28,24,40,4,88.064606
한담해안산책로,7,441.0,2022-09-10,24.0,26,22,30,4,88.0216
휴애리자연생활공원,0,480.0,2022-09-09,23.75,27,21,20,4,87.80775
판포포구,9,422.0,2022-09-12,25.5,28,23,40,4,87.72525
우도도항선선착장,2,275.0,2022-09-11,25.0,27,23,40,4,87.61576
우도도항선선착장,2,275.0,2022-09-17,25.5,28,23,40,4,87.37217
휴애리자연생활공원,0,480.0,2022-09-08,23.95833333333333,28,21,20,4,86.67768
한담해안산책로,7,441.0,2022-09-12,25.5,27,24,40,4,86.43608
한담해안산책로,7,441.0,2022-09-16,26.0,28,24,40,4,86.35771
판포포구,9,422.0,2022-09-15,26.0,28,24,40,4,86.28946
한담해안산책로,7,441.0,2022-09-14,26.0,28,24,40,4,86.13787
송악산둘레길,1,197.0,2022-09-11,25.0,27,23,40,4,86.11256
산방산,3,135.0,2022-09-17,26.0,29,23,40,4,85.9084
산방산,3,135.0,2022-09-10,24.83333333333333,28,22,30,4,85.9084
제주절물자연휴양림,11,359.0,2022-09-15,26.0,28,24,40,4,85.49703
카멜리아힐,3,407.0,2022-09-07,22.8,23,22,0,4,85.4517
황우지해안,5,476.0,2022-09-08,25.541666666666668,29,22,20,4,85.426025
한담해안산책로,7,441.0,2022-09-09,23.5,26,21,20,4,85.320694
우도도항선선착장,2,275.0,2022-09-10,25.0,26,24,30,4,85.03201
노형수퍼마켙,11,58.0,2022-09-08,24.5,27,22,20,4,85.004036
한담해안산책로,7,441.0,2022-09-15,26.0,28,24,40,4,85.00029
우도도항선선착장,2,275.0,2022-09-16,25.0,27,23,40,4,84.25791
한담해안산책로,7,441.0,2022-09-08,23.541666666666668,26,21,20,4,84.19063
산방산,3,135.0,2022-09-11,25.0,27,23,40,4,84.05859
수목원길야시장,11,202.0,2022-09-17,26.0,29,23,40,4,83.695076
우도도항선선착장,2,275.0,2022-09-14,26.0,28,24,40,4,83.568726
우도도항선선착장,2,275.0,2022-09-07,23.4,24,23,0,4,83.4453
삼양해수욕장,11,145.0,2022-09-09,24.25,26,22,20,4,82.917885
모슬포항,1,101.0,2022-09-09,24.041666666666668,28,21,20,4,82.89814
삼양해수욕장,11,145.0,2022-09-10,24.08333333333333,26,23,30,4,82.84827
엉또폭포,5,248.0,2022-09-07,25.0,26,24,0,4,82.5668
삼양해수욕장,11,145.0,2022-09-16,26.0,28,24,40,4,82.46425
우도도항선선착장,2,275.0,2022-09-15,26.0,28,24,40,4,82.43115
삼양해수욕장,11,145.0,2022-09-14,26.0,28,24,40,4,82.24441
비밀의숲,6,121.0,2022-09-13,25.0,27,23,80,4,82.238144
모슬포항,1,101.0,2022-09-08,24.33333333333333,28,21,20,4,82.0028
송악산둘레길,1,197.0,2022-09-07,22.6,24,22,0,4,81.97464
우도도항선선착장,2,275.0,2022-09-12,25.0,27,23,40,4,81.38124
삼양해수욕장,11,145.0,2022-09-15,26.0,28,24,40,4,81.10683
수목원길야시장,11,202.0,2022-09-10,24.08333333333333,26,23,30,4,81.040085
세화해수욕장,6,189.0,2022-09-07,22.0,22,22,0,4,81.00185
한림공원,10,450.0,2022-09-09,23.166666666666668,26,20,20,4,80.82642
한림공원,10,450.0,2022-09-10,23.875,26,21,30,4,80.77671
수목원길야시장,11,202.0,2022-09-09,24.25,26,22,20,4,80.52821
판포포구,9,422.0,2022-09-13,25.5,28,23,80,4,80.16628
한림공원,10,450.0,2022-09-08,23.541666666666668,27,20,20,4,79.69636
제주민속오일시장,11,322.0,2022-09-16,26.0,28,24,40,4,79.66403
삼양해수욕장,11,145.0,2022-09-13,25.5,27,24,80,4,79.3414
산방산,3,135.0,2022-09-09,24.291666666666668,28,21,20,4,79.303505
세화해수욕장,6,189.0,2022-09-10,24.125,25,23,30,4,78.80985
수목원길야시장,11,202.0,2022-09-08,24.5,27,22,20,4,78.71424
제주민속오일시장,11,322.0,2022-09-15,26.0,28,24,40,4,78.30661
산방산,3,135.0,2022-09-07,22.8,23,22,0,4,78.06019
안돌오름,6,235.0,2022-09-11,25.0,27,23,40,4,77.85019
송악산둘레길,1,197.0,2022-09-17,26.0,29,23,40,4,77.5743
삼양해수욕장,11,145.0,2022-09-07,23.4,24,23,0,4,77.559395
황우지해안,5,476.0,2022-09-16,26.0,28,24,40,4,77.209854
황우지해안,5,476.0,2022-09-14,26.0,28,24,40,4,76.99001
우도도항선선착장,2,275.0,2022-09-09,24.33333333333333,25,23,30,4,76.97279
송악산둘레길,1,197.0,2022-09-12,25.5,27,24,40,4,76.762474
제주민속오일시장,11,322.0,2022-09-17,26.0,29,23,40,4,76.73028
수목원길야시장,11,202.0,2022-09-11,25.0,27,23,40,4,76.70678
산방산,3,135.0,2022-09-08,24.58333333333333,28,21,20,4,76.54859
산방산,3,135.0,2022-09-16,26.0,28,24,40,4,76.465096
산방산,3,135.0,2022-09-14,26.0,28,24,40,4,76.245255
휴애리자연생활공원,0,480.0,2022-09-07,22.8,24,22,0,4,75.85874
황우지해안,5,476.0,2022-09-15,26.0,28,24,40,4,75.852425
엉또폭포,5,248.0,2022-09-11,25.0,27,23,40,4,74.99746
수목원길야시장,11,202.0,2022-09-16,26.0,28,24,40,4,74.81064
원앙폭포,5,279.0,2022-09-17,26.0,29,23,40,4,74.64721
산방산,3,135.0,2022-09-12,25.5,27,24,40,4,74.61522
수목원길야시장,11,202.0,2022-09-07,23.4,24,23,0,4,74.46221
수목원길야시장,11,202.0,2022-09-14,26.0,28,24,40,4,74.23116
산방산,3,135.0,2022-09-15,26.0,28,24,40,4,73.48283
송악산둘레길,1,197.0,2022-09-16,26.0,28,24,40,4,73.22402
송악산둘레길,1,197.0,2022-09-14,26.0,28,24,40,4,73.00418
한라수목원,11,449.0,2022-09-08,24.5,27,22,20,4,72.96823
수목원길야시장,11,202.0,2022-09-12,25.5,27,24,40,4,72.957924
산굼부리,8,133.0,2022-09-08,23.125,25,21,20,4,72.82004
한라수목원,11,449.0,2022-09-11,25.0,27,23,40,4,72.43872
우도도항선선착장,2,275.0,2022-09-13,25.0,27,23,80,4,72.28138
제주레일바이크,6,319.0,2022-09-08,23.5,26,21,20,4,71.8794
황우지해안,5,476.0,2022-09-11,25.0,27,23,40,4,71.846634
한라수목원,11,449.0,2022-09-17,26.0,29,23,40,4,71.83187
수목원길야시장,11,202.0,2022-09-15,26.0,28,24,40,4,71.68578
모슬포항,1,101.0,2022-09-07,22.6,24,22,0,4,71.53632
황우지해안,5,476.0,2022-09-10,25.416666666666668,27,24,30,4,71.13374
판포포구,9,422.0,2022-09-09,23.83333333333333,26,22,20,4,70.853035
모슬포항,1,101.0,2022-09-17,26.0,29,23,40,4,70.82366
제주레일바이크,6,319.0,2022-09-07,22.0,22,22,0,4,70.512245
황우지해안,5,476.0,2022-09-09,25.041666666666668,28,23,20,4,70.22922
중문관광단지,5,383.0,2022-09-07,25.0,26,24,0,4,70.11849
제주레일바이크,6,319.0,2022-09-09,23.416666666666668,25,21,30,4,69.85916
산굼부리,8,133.0,2022-09-09,22.875,25,21,30,4,69.807434
판포포구,9,422.0,2022-09-08,23.791666666666668,26,22,20,4,69.72297
안돌오름,6,235.0,2022-09-17,25.5,28,23,40,4,69.60588
약천사,5,241.0,2022-09-07,25.0,26,24,0,4,69.52328
한라수목원,11,449.0,2022-09-16,26.0,28,24,40,4,69.43873
안돌오름,6,235.0,2022-09-08,23.5,26,21,20,4,69.29782
한라수목원,11,449.0,2022-09-14,26.0,28,24,40,4,69.21889
한라수목원,11,449.0,2022-09-10,24.08333333333333,26,23,30,4,69.155464
한라수목원,11,449.0,2022-09-09,24.25,26,22,20,4,68.981186
한라수목원,11,449.0,2022-09-12,25.5,27,24,40,4,68.68987
제주절물자연휴양림,11,359.0,2022-09-13,25.5,27,24,80,4,68.445885
한담해안산책로,7,441.0,2022-09-07,22.4,23,22,0,4,68.28856
엉또폭포,5,248.0,2022-09-09,25.041666666666668,28,23,20,4,68.185555
황우지해안,5,476.0,2022-09-12,25.5,27,24,40,4,68.09783
한라수목원,11,449.0,2022-09-15,26.0,28,24,40,4,68.081276
남원큰엉,0,53.0,2022-09-09,23.75,27,21,20,4,67.753334
약천사,5,241.0,2022-09-11,25.0,27,23,40,4,67.35416
남원큰엉,0,53.0,2022-09-08,23.95833333333333,28,21,20,4,66.62326
안돌오름,6,235.0,2022-09-16,25.0,27,23,40,4,66.491646
제주곶자왈도립공원,1,311.0,2022-09-09,24.041666666666668,28,21,20,4,66.44768
약천사,5,241.0,2022-09-17,26.0,29,23,40,4,66.312386
송악산둘레길,1,197.0,2022-09-15,26.0,28,24,40,4,66.1218
안돌오름,6,235.0,2022-09-12,25.0,27,23,40,4,66.10066
논짓물,5,60.0,2022-09-08,25.541666666666668,29,22,20,4,66.03205
중문관광단지,5,383.0,2022-09-10,25.416666666666668,27,24,30,4,65.98581
약천사,5,241.0,2022-09-10,25.416666666666668,27,24,30,4,65.84303
안돌오름,6,235.0,2022-09-14,26.0,28,24,40,4,65.80245
중문관광단지,5,383.0,2022-09-17,26.0,29,23,40,4,65.74237
중문관광단지,5,383.0,2022-09-11,25.0,27,23,40,4,65.49807
제주민속오일시장,11,322.0,2022-09-11,25.0,27,23,40,4,65.13133
약천사,5,241.0,2022-09-09,25.041666666666668,28,23,20,4,64.938576
제주곶자왈도립공원,1,311.0,2022-09-10,24.625,28,21,30,4,64.892624
선녀탕,5,170.0,2022-09-08,25.541666666666668,29,22,20,4,64.74991
안돌오름,6,235.0,2022-09-15,26.0,28,24,40,4,64.66491
송악산,1,196.0,2022-09-10,24.625,28,21,30,4,64.50214
산방산탄산온천,3,139.0,2022-09-07,22.8,23,22,0,4,64.42173
황우지해안,5,476.0,2022-09-07,25.0,26,24,0,4,64.291466
엉또폭포,5,248.0,2022-09-10,25.416666666666668,27,24,30,4,64.25322
